央视,#genre#
CCTV9,http://125.210.152.19:9120/live/hzgq-cctvjlgq-h264.m3u8
CCTV10,http://125.210.152.19:9120/live/hzgq-cctv10gq-h264.m3u8
CCTV13,http://125.210.152.19:9120/live/hzgq-cctvnewsgq-h264.m3u8
CCTV15,http://125.210.152.19:9120/live/hzgq-cctvmusicgq-h264.m3u8
CCTV16,http://111.20.40.160/PLTV/88888893/224/3221226921/index.m3u8
CCTV17,http://125.210.152.19:9120/live/hzgq-cctv17gq-h264.m3u8
CCTV1,http://cntv.dfkj.live/bestv.php?id=cctv1hd8m/8000000
CCTV2,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226739/1.m3u8?
CCTV3,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226720/1.m3u8
CCTV4,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226725/1.m3u8
CCTV5,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226731/1.m3u8
CCTV5+,http://qhjx.top:18000/udp/238.255.2.185:5999
CCTV6,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226699/1.m3u8
CCTV7,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226721/1.m3u8
CCTV8,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226715/1.m3u8
CCTV9,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226651/1.m3u8
CCTV10,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226708/1.m3u8
CCTV11,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226714/1.m3u8?
CCTV12,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226723/1.m3u8?
CCTV13,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226717/1.m3u8
CCTV14,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226663/1.m3u8
CCTV15,http://cntv.dfkj.live/bestv.php?id=cctv15hd8m/8000000
CGTN-英语,https://live.goodiptv.club/api/sxg.php?id=CGTN_4000
CGTN-英语,https://live.goodiptv.club/aishang/cgtnhd
CGTN-英语,https://live.goodiptv.club/api/yqgd.php?id=cgtn
CGTN-英语,https://live.goodiptv.club/api/cqyx.php?id=cgtnSD
CGTN-英语,http://live.cgtn.com/500/prog_index.m3u8
CGTN-法语,https://live.goodiptv.club/api/sxg.php?id=fy_2000
CGTN-西语,https://live.goodiptv.club/api/sxg.php?id=xbyy_2000
CGTN-俄语,https://live.goodiptv.club/api/sxg.php?id=ey_2000
CGTN-英语,https://live.cgtn.com/1000/prog_index.m3u8
CGTNDocumentary,https://livedoc.cgtn.com/1000d/prog_index.m3u8
CCTV4K,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
CCTV16-4K,http://61.138.167.36:9901/tsfile/live/1053_1.m3u8
CCTV16-4K,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226825/1.m3u8?$8M1080
CCTV4K,http://159.75.85.63:5679/cctv4k.php
CCTV16-4K,https://live.goodiptv.club/aishang/cctv164k
CCTV4K,https://live.goodiptv.club/api/sxg.php?id=ys4Kcq_2000
CCTV16-4K,https://live.goodiptv.club/api/sxg.php?id=CCTV-16-4K_8000
CCTV16-4K,https://live.goodiptv.club/api/bestv.php?id=cctv16hd4k/15000000
CCTV4K,https://live.goodiptv.club/api/bestv.php?id=cctv4k/15000000
CCTV4K,https://live.goodiptv.club/api/cqyx.php?id=CCTV4K
CCTV16-4K,https://live.goodiptv.club/api/cqyx.php?id=CCTV16_4K
CCTV16-4K,https://live.goodiptv.club/api/ghyx.php?id=CCTV16UHD_25000
CCTV4K,https://live.goodiptv.club/api/ghyx.php?id=CCTV4K_25000
CCTV16-4K,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240389_1/playlist.m3u8?CONTENTID=00000110240389_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV4K,http://159.75.85.63:5828/bestv.php?id=cctv4k/15000000
CCTV4K,http://159.75.85.63:5681/sxg.php?id=ys4Kcq_2000
CCTV16-4K,http://159.75.85.63:5828/bestv.php?id=cctv16hd4k/15000000
CCTV16-4K,http://111.11.123.31:6610/000000001000/5000000008000023254/index.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT2197120221119175523009763&channel-id=bestzb&Contentid=5000000008000023254
CCTV16-4K,http://live.cooltv.top/tv/aishang.php?id=cctv164k
CCTV16-4K,http://159.75.85.63:5681/sxg.php?id=CCTV-16-4K_8000
CCTV16-4K,https://live.v1.mk/api/bestv.php?id=cctv16hd4k/15000000
CCTV4K,https://live.v1.mk/api/bestv.php?id=cctv4k/15000000
CCTV4,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV20.m3u8

卫视,#genre#
湖南卫视,http://183.65.9.200:8888/udp/235.254.199.62:7980#http://125.82.171.210:8888/udp/235.254.199.62:7980#http://14.105.22.165:1388/udp/235.254.199.62:7980
江苏卫视,http://183.65.9.200:8888/udp/235.254.199.64:7980#http://125.82.171.210:8888/udp/235.254.199.64:7980#http://14.105.22.165:1388/udp/235.254.199.64:7980
浙江卫视,http://183.65.9.200:8888/udp/235.254.199.63:7980#http://125.82.171.210:8888/udp/235.254.199.63:7980#http://14.105.22.165:1388/udp/235.254.199.63:7980
东方卫视,http://183.65.9.200:8888/udp/235.254.199.73:7980#http://125.82.171.210:8888/udp/235.254.199.73:7980#http://14.105.22.165:1388/udp/235.254.199.73:7980
北京卫视,http://183.65.9.200:8888/udp/235.254.199.66:7980#http://125.82.171.210:8888/udp/235.254.199.66:7980#http://14.105.22.165:1388/udp/235.254.199.66:7980
广东卫视,http://183.65.9.200:8888/udp/235.254.197.186:7980#http://125.82.171.210:8888/udp/235.254.197.186:7980#http://14.105.22.165:1388/udp/235.254.197.186:7980
深圳卫视,http://183.65.9.200:8888/udp/235.254.199.71:7980#http://125.82.171.210:8888/udp/235.254.199.71:7980#http://14.105.22.165:1388/udp/235.254.199.71:7980
天津卫视,http://183.65.9.200:8888/udp/235.254.199.67:7980#http://125.82.171.210:8888/udp/235.254.199.67:7980#http://14.105.22.165:1388/udp/235.254.199.67:7980
安徽卫视,http://183.65.9.200:8888/udp/235.254.199.65:7980#http://125.82.171.210:8888/udp/235.254.199.65:7980#http://14.105.22.165:1388/udp/235.254.199.65:7980
山东卫视,http://183.65.9.200:8888/udp/235.254.199.69:7980#http://125.82.171.210:8888/udp/235.254.199.69:7980#http://14.105.22.165:1388/udp/235.254.199.69:7980
河南卫视,http://183.65.9.200:8888/udp/235.254.199.26:7980#http://125.82.171.210:8888/udp/235.254.199.26:7980#http://14.105.22.165:1388/udp/235.254.199.26:7980
四川卫视,http://183.65.9.200:8888/udp/235.254.199.175:7980#http://125.82.171.210:8888/udp/235.254.199.175:7980#http://14.105.22.165:1388/udp/235.254.199.175:7980
重庆卫视,http://183.65.9.200:8888/udp/235.254.197.237:7980
湖北卫视,http://183.65.9.200:8888/udp/235.254.199.72:7980#湖北#http://125.82.171.210:8888/udp/235.254.199.72:7980#http://14.105.22.165:1388/udp/235.254.199.72:7980
辽宁卫视,http://183.65.9.200:8888/udp/235.254.199.68:7980#http://125.82.171.210:8888/udp/235.254.199.68:7980#http://14.105.22.165:1388/udp/235.254.199.68:7980
江西卫视,http://183.65.9.200:8888/udp/235.254.199.190:7980#http://125.82.171.210:8888/udp/235.254.199.190:7980#http://14.105.22.165:1388/udp/235.254.199.190:7980
贵州卫视,http://183.65.9.200:8888/udp/235.254.199.185:7980#http://125.82.171.210:8888/udp/235.254.199.185:7980#http://14.105.22.165:1388/udp/235.254.199.185:7980
河北卫视,http://183.65.9.200:8888/udp/235.254.199.184:7980#http://125.82.171.210:8888/udp/235.254.199.184:7980#http://14.105.22.165:1388/udp/235.254.199.184:7980
黑龙江卫视,http://183.65.9.200:8888/udp/235.254.199.70:7980#http://125.82.171.210:8888/udp/235.254.199.70:7980#http://14.105.22.165:1388/udp/235.254.199.70:7980
海南卫视,http://183.65.9.200:8888/udp/235.254.199.176:7980#http://125.82.171.210:8888/udp/235.254.199.176:7980#http://14.105.22.165:1388/udp/235.254.199.176:7980
东南卫视,http://183.65.9.200:8888/udp/235.254.199.129:7980#http://125.82.171.210:8888/udp/235.254.199.129:7980#http://14.105.22.165:1388/udp/235.254.199.129:7980
吉林卫视,http://183.65.9.200:8888/udp/235.254.199.39:7980#http://125.82.171.210:8888/udp/235.254.199.39:7980#http://14.105.22.165:1388/udp/235.254.199.39:7980
山西卫视,http://183.65.9.200:8888/udp/235.254.199.41:7980#http://125.82.171.210:8888/udp/235.254.199.41:7980#http://14.105.22.165:1388/udp/235.254.199.41:7980
青海卫视,http://183.65.9.200:8888/udp/235.254.199.43:7980#http://125.82.171.210:8888/udp/235.254.199.43:7980#http://14.105.22.165:1388/udp/235.254.199.43:7980
云南卫视,http://183.65.9.200:8888/udp/235.254.199.25:7980#http://125.82.171.210:8888/udp/235.254.199.25:7980#http://14.105.22.165:1388/udp/235.254.199.25:7980
宁夏卫视,http://183.65.9.200:8888/udp/235.254.199.45:7980#http://125.82.171.210:8888/udp/235.254.199.45:7980#http://14.105.22.165:1388/udp/235.254.199.45:7980
新疆卫视,http://183.65.9.200:8888/udp/235.254.199.47:7980#http://125.82.171.210:8888/udp/235.254.199.47:7980#http://14.105.22.165:1388/udp/235.254.199.47:7980
内蒙古卫视,http://183.65.9.200:8888/udp/235.254.199.42:7980#http://125.82.171.210:8888/udp/235.254.199.42:7980#http://14.105.22.165:1388/udp/235.254.199.42:7980
广西卫视,http://183.65.9.200:8888/udp/235.254.199.38:7980#http://125.82.171.210:8888/udp/235.254.199.38:7980#http://14.105.22.165:1388/udp/235.254.199.38:7980
兵团卫视,http://183.65.9.200:8888/udp/235.254.197.171:7980#http://125.82.171.210:8888/udp/235.254.197.171:7980#http://14.105.22.165:1388/udp/235.254.197.171:7980
山东教育,http://183.65.9.200:8888/udp/235.254.199.153:7980#http://125.82.171.210:8888/udp/235.254.199.153:7980#http://14.105.22.165:1388/udp/235.254.199.153:7980
甘肃卫视,http://183.65.9.200:8888/udp/235.254.199.48:7980#http://125.82.171.210:8888/udp/235.254.199.48:7980#http://14.105.22.165:1388/udp/235.254.199.48:7980
西藏卫视,http://183.65.9.200:8888/udp/235.254.199.46:7980#http://125.82.171.210:8888/udp/235.254.199.46:7980#http://14.105.22.165:1388/udp/235.254.199.46:7980
陕西卫视,http://183.65.9.200:8888/udp/235.254.199.40:7980#http://125.82.171.210:8888/udp/235.254.199.40:7980#http://14.105.22.165:1388/udp/235.254.199.40:7980
湖南卫视,https://live.goodiptv.club/aishang/hunwshd
浙江卫视,https://live.goodiptv.club/aishang/zjwshd
东方卫视,https://live.goodiptv.club/aishang/dfwshd
江苏卫视,https://live.goodiptv.club/aishang/jswshd
北京卫视,https://live.goodiptv.club/aishang/bjwshd
深圳卫视,https://live.goodiptv.club/aishang/szwshd
山东卫视,https://live.goodiptv.club/aishang/sdwshd
广东卫视,https://live.goodiptv.club/aishang/gdwshd
安徽卫视,https://live.goodiptv.club/aishang/ahwshd
东南卫视,https://live.goodiptv.club/aishang/dnwshd
天津卫视,https://live.goodiptv.club/aishang/tjwshd
重庆卫视,https://live.goodiptv.club/aishang/cqws
湖北卫视,https://live.goodiptv.club/aishang/hubwshd
四川卫视,https://live.goodiptv.club/aishang/scws
河南卫视,https://live.goodiptv.club/aishang/hnws
陕西卫视,https://live.goodiptv.club/aishang/sxws
吉林卫视,https://live.goodiptv.club/aishang/jlws
云南卫视,https://live.goodiptv.club/aishang/ynws
广西卫视,https://live.goodiptv.club/aishang/gxws
江西卫视,https://live.goodiptv.club/aishang/jxws
黑龙江卫视,https://live.goodiptv.club/aishang/hljwshd
河北卫视,https://live.goodiptv.club/aishang/hbwshd
青海卫视,https://live.goodiptv.club/aishang/qhws
贵州卫视,https://live.goodiptv.club/aishang/gzwshd
西藏卫视,https://live.goodiptv.club/aishang/xzws
甘肃卫视,https://live.goodiptv.club/aishang/gsws
新疆卫视,https://live.goodiptv.club/aishang/xjws
厦门卫视,https://live.goodiptv.club/aishang/xmws
内蒙古卫视,https://live.goodiptv.club/aishang/nmws
山东教育,https://live.goodiptv.club/aishang/sdjy
江苏卫视,https://live.goodiptv.club/api/bestv.php?id=jswshd8m/8000000
广西卫视,https://live.goodiptv.club/api/bestv.php?id=gxwshd8m/8000000
四川卫视,https://live.goodiptv.club/api/bestv.php?id=scwshd/8000000
湖南卫视,https://live.goodiptv.club/api/bestv.php?id=hunanwshd8m/8000000
浙江卫视,https://live.goodiptv.club/api/bestv.php?id=zjwshd8m/8000000
东方卫视,https://live.goodiptv.club/api/bestv.php?id=dfwshd8m/8000000
北京卫视,https://live.goodiptv.club/api/bestv.php?id=bjwshd8m/8000000
天津卫视,https://live.goodiptv.club/api/bestv.php?id=tjwshd8m/8000000
辽宁卫视,https://live.goodiptv.club/api/bestv.php?id=lnwshd8m/8000000
安徽卫视,https://live.goodiptv.club/api/bestv.php?id=ahwshd8m/8000000
黑龙江卫视,https://live.goodiptv.club/api/bestv.php?id=hljwshd8m/8000000
广东卫视,https://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000
深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000
湖北卫视,https://live.goodiptv.club/api/bestv.php?id=hubeiws8m/8000000
吉林卫视,https://live.goodiptv.club/api/bestv.php?id=jlwshd8m/8000000
山东卫视,https://live.goodiptv.club/api/bestv.php?id=sdws8m/8000000
江西卫视,https://live.goodiptv.club/api/bestv.php?id=jxws8m/8000000
河南卫视,https://live.goodiptv.club/api/bestv.php?id=hnwshd8m/8000000
河北卫视,https://live.goodiptv.club/api/bestv.php?id=hbwshd8m/8000000
甘肃卫视,https://live.goodiptv.club/api/bestv.php?id=gswshd8m/8000000
重庆卫视,https://live.goodiptv.club/api/bestv.php?id=cqws8m/8000000
东南卫视,https://live.goodiptv.club/api/bestv.php?id=dnwshd8m/8000000
云南卫视,https://live.goodiptv.club/api/bestv.php?id=ynwshd8m/8000000
贵州卫视,https://live.goodiptv.club/api/bestv.php?id=gzwshd8m/8000000
海南卫视,https://live.goodiptv.club/api/bestv.php?id=hainanwshd8m/8000000
重庆卫视,https://live.goodiptv.club/api/cqyx.php?id=chongqingHD
江苏卫视,https://live.goodiptv.club/api/cqyx.php?id=jiangsuHD
北京卫视,https://live.goodiptv.club/api/cqyx.php?id=beijingHD
浙江卫视,https://live.goodiptv.club/api/cqyx.php?id=zhejiangHD
东方卫视,https://live.goodiptv.club/api/cqyx.php?id=shanghaiHD
深圳卫视,https://live.goodiptv.club/api/cqyx.php?id=shenzhenHD
辽宁卫视,https://live.goodiptv.club/api/cqyx.php?id=liaoningHD
天津卫视,https://live.goodiptv.club/api/cqyx.php?id=tianjinHD
贵州卫视,https://live.goodiptv.club/api/cqyx.php?id=guizhouHD
四川卫视,https://live.goodiptv.club/api/cqyx.php?id=sichuanHD
云南卫视,https://live.goodiptv.club/api/cqyx.php?id=yunnanSD
东南卫视,https://live.goodiptv.club/api/cqyx.php?id=dongnanHD
黑龙江卫视,https://live.goodiptv.club/api/cqyx.php?id=heilongjiangHD
安徽卫视,https://live.goodiptv.club/api/cqyx.php?id=anhuiSD
河北卫视,https://live.goodiptv.club/api/cqyx.php?id=hebeiSD
江西卫视,https://live.goodiptv.club/api/cqyx.php?id=jiangxiHD
湖北卫视,https://live.goodiptv.club/api/cqyx.php?id=hubeiSD
海南卫视,https://live.goodiptv.club/api/cqyx.php?id=hainanSD
吉林卫视,https://live.goodiptv.club/api/cqyx.php?id=jilinHD
广西卫视,https://live.goodiptv.club/api/cqyx.php?id=guangxiHD
内蒙古卫视,https://live.goodiptv.club/api/cqyx.php?id=neimengkuSD
湖南卫视,https://live.goodiptv.club/api/cqyx.php?id=hunanHD
广东卫视,https://live.goodiptv.club/api/cqyx.php?id=guangdongHD
河南卫视,https://live.goodiptv.club/api/cqyx.php?id=henanHD
山西卫视,https://live.goodiptv.club/api/cqyx.php?id=shanxiSD
兵团卫视,https://live.goodiptv.club/api/cqyx.php?id=bingtuanSD
宁夏卫视,https://live.goodiptv.club/api/cqyx.php?id=ningxia
三沙卫视,https://live.goodiptv.club/api/cqyx.php?id=sanshaSD
青海卫视,https://live.goodiptv.club/api/cqyx.php?id=qinghaiSD
山东教育,https://live.goodiptv.club/api/cqyx.php?id=sdjiaoyuSD
新疆卫视,https://live.goodiptv.club/api/cqyx.php?id=xinjiangSD
西藏卫视,https://live.goodiptv.club/api/cqyx.php?id=xizangSD
浙江卫视,https://live.goodiptv.club/api/ghyx.php?id=ZheJiangHD_6000
北京卫视,https://live.goodiptv.club/api/ghyx.php?id=BTV1HD_6000
广西卫视,https://live.goodiptv.club/api/ghyx.php?id=GuangXiHD_6000
辽宁卫视,https://live.goodiptv.club/api/ghyx.php?id=LiaoNingHD_6000
安徽卫视,https://live.goodiptv.club/api/ghyx.php?id=AnHuiHD_6000
江苏卫视,https://live.goodiptv.club/api/ghyx.php?id=JiangSuHD_6000
东方卫视,https://live.goodiptv.club/api/ghyx.php?id=DongFangHD_6000
东南卫视,https://live.goodiptv.club/api/ghyx.php?id=FuJianHD_6000
湖南卫视,https://live.goodiptv.club/api/ghyx.php?id=HuNanHD_6000
湖北卫视,https://live.goodiptv.club/api/ghyx.php?id=HuBeiHD_6000
广东卫视,https://live.goodiptv.club/api/ghyx.php?id=GuangDongHD_6000
深圳卫视,https://live.goodiptv.club/api/ghyx.php?id=ShenZhenHD_6000
四川卫视,https://live.goodiptv.club/api/ghyx.php?id=SiChuanHD_6000
山东卫视,https://live.goodiptv.club/api/ghyx.php?id=ShanDongHD_6000
河南卫视,https://live.goodiptv.club/api/ghyx.php?id=HeNanHD_6000
河北卫视,https://live.goodiptv.club/api/ghyx.php?id=HeBeiHD_6000
江西卫视,https://live.goodiptv.club/api/ghyx.php?id=JiangXiHD_6000
天津卫视,https://live.goodiptv.club/api/ghyx.php?id=TianJinHD_6000
重庆卫视,https://live.goodiptv.club/api/ghyx.php?id=ChongQingHD_6000
黑龙江卫视,https://live.goodiptv.club/api/ghyx.php?id=HeiLongJiangHD_6000
吉林卫视,https://live.goodiptv.club/api/ghyx.php?id=JiLinWeiShiHD_6000
海南卫视,https://live.goodiptv.club/api/ghyx.php?id=LvYouWeiShiHD_6000
三沙卫视,https://live.goodiptv.club/api/ghyx.php?id=SanShaHD2_6000
陕西卫视,https://live.goodiptv.club/api/ghyx.php?id=ShanXiHD2_6000
云南卫视,https://live.goodiptv.club/api/ghyx.php?id=YunNanHD2_6000
甘肃卫视,https://live.goodiptv.club/api/ghyx.php?id=GanSuHD2_6000
内蒙古卫视,https://live.goodiptv.club/api/ghyx.php?id=NeiMengGuHD_2000
山西卫视,https://live.goodiptv.club/api/ghyx.php?id=ShanXiHD_2000
兵团卫视,https://live.goodiptv.club/api/ghyx.php?id=BTTVHD_2000
贵州卫视,https://live.goodiptv.club/api/ghyx.php?id=GuiZhouHD_2000
青海卫视,https://live.goodiptv.club/api/ghyx.php?id=QingHaiHD_2000
西藏卫视,https://live.goodiptv.club/api/ghyx.php?id=XiZangHD_2000
新疆卫视,https://live.goodiptv.club/api/ghyx.php?id=XinJiangHD_2000
厦门卫视,https://live.goodiptv.club/api/ghyx.php?id=XiaMenHD_2000
宁夏卫视,https://live.goodiptv.club/api/ghyx.php?id=NingXiaHD_2000
浙江卫视,https://www.whalenas.com/bestv/index.php?id=zjwshd8m/8000000
北京卫视,https://www.whalenas.com/bestv/index.php?id=bjwshd8m/8000000
辽宁卫视,https://www.whalenas.com/bestv/index.php?id=lnwshd8m/8000000
安徽卫视,https://www.whalenas.com/bestv/index.php?id=ahwshd8m/8000000
江苏卫视,https://www.whalenas.com/bestv/index.php?id=jswshd8m/8000000
东方卫视,https://www.whalenas.com/bestv/index.php?id=dfwshd8m/8000000
东南卫视,https://www.whalenas.com/bestv/index.php?id=dnwshd8m/8000000
湖南卫视,https://www.whalenas.com/bestv/index.php?id=hunanwshd8m/8000000
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225740/index.m3u8
广东卫视,https://www.whalenas.com/bestv/index.php?id=gdwshd8m/8000000
广西卫视,https://www.whalenas.com/bestv/index.php?id=gxwshd8m/8000000
深圳卫视,https://www.whalenas.com/bestv/index.php?id=szwshd8m/8000000
四川卫视,https://www.whalenas.com/bestv/index.php?id=scwshd/8000000
山东卫视,https://www.whalenas.com/bestv/index.php?id=sdws8m/8000000
河南卫视,https://www.whalenas.com/bestv/index.php?id=hnwshd8m/8000000
河北卫视,https://www.whalenas.com/bestv/index.php?id=hbwshd8m/8000000
江西卫视,https://www.whalenas.com/bestv/index.php?id=jxws8m/8000000
天津卫视,https://www.whalenas.com/bestv/index.php?id=tjwshd8m/8000000
重庆卫视,https://www.whalenas.com/bestv/index.php?id=cqws8m/8000000
黑龙江卫视,https://www.whalenas.com/bestv/index.php?id=hljwshd8m/8000000
吉林卫视,https://www.whalenas.com/bestv/index.php?id=jlwshd8m/8000000
海南卫视,https://www.whalenas.com/bestv/index.php?id=hainanwshd8m/8000000
云南卫视,https://www.whalenas.com/bestv/index.php?id=ynwshd8m/8000000
贵州卫视,https://www.whalenas.com/bestv/index.php?id=gzwshd8m/8000000
江苏卫视,https://live.v1.mk/api/bestv.php?id=jswshd8m/8000000
广西卫视,https://live.v1.mk/api/bestv.php?id=gxwshd8m/8000000
四川卫视,https://live.v1.mk/api/bestv.php?id=scwshd/8000000
湖南卫视,https://live.v1.mk/api/bestv.php?id=hunanwshd8m/8000000
浙江卫视,https://live.v1.mk/api/bestv.php?id=zjwshd8m/8000000
东方卫视,https://live.v1.mk/api/bestv.php?id=dfwshd8m/8000000
北京卫视,https://live.v1.mk/api/bestv.php?id=bjwshd8m/8000000
天津卫视,https://live.v1.mk/api/bestv.php?id=tjwshd8m/8000000
辽宁卫视,https://live.v1.mk/api/bestv.php?id=lnwshd8m/8000000
安徽卫视,https://live.v1.mk/api/bestv.php?id=ahwshd8m/8000000
黑龙江卫视,https://live.v1.mk/api/bestv.php?id=hljwshd8m/8000000
广东卫视,https://live.v1.mk/api/bestv.php?id=gdwshd8m/8000000
深圳卫视,https://live.v1.mk/api/bestv.php?id=szwshd8m/8000000
湖北卫视,https://live.v1.mk/api/bestv.php?id=hubeiws8m/8000000
吉林卫视,https://live.v1.mk/api/bestv.php?id=jlwshd8m/8000000
山东卫视,https://live.v1.mk/api/bestv.php?id=sdws8m/8000000
江西卫视,https://live.v1.mk/api/bestv.php?id=jxws8m/8000000
河南卫视,https://live.v1.mk/api/bestv.php?id=hnwshd8m/8000000
河北卫视,https://live.v1.mk/api/bestv.php?id=hbwshd8m/8000000
甘肃卫视,https://live.v1.mk/api/bestv.php?id=gswshd8m/8000000
重庆卫视,https://live.v1.mk/api/bestv.php?id=cqws8m/8000000
东南卫视,https://live.v1.mk/api/bestv.php?id=dnwshd8m/8000000
云南卫视,https://live.v1.mk/api/bestv.php?id=ynwshd8m/8000000
贵州卫视,https://live.v1.mk/api/bestv.php?id=gzwshd8m/8000000
海南卫视,https://live.v1.mk/api/bestv.php?id=hainanwshd8m/8000000
安徽卫视,https://live.goodiptv.club/api/sxg.php?id=ahwsH265_4000
北京卫视,https://live.goodiptv.club/api/sxg.php?id=bjwsH265_4000
兵团卫视,https://live.goodiptv.club/api/sxg.php?id=btws_4000
重庆卫视,https://live.goodiptv.club/api/sxg.php?id=cqwsH265_4000
东方卫视,https://live.goodiptv.club/api/sxg.php?id=dfwsH265_4000
东南卫视,https://live.goodiptv.club/api/sxg.php?id=dnwsfjwsH265_4000
甘肃卫视,https://live.goodiptv.club/api/sxg.php?id=gsws_4000
广东卫视,https://live.goodiptv.club/api/sxg.php?id=gdwsH265_4000
广西卫视,https://live.goodiptv.club/api/sxg.php?id=gxws_4000
贵州卫视,https://live.goodiptv.club/api/sxg.php?id=gzwsH265_4000
海南卫视,https://live.goodiptv.club/api/sxg.php?id=hnws_4000
河南卫视,https://live.goodiptv.club/api/sxg.php?id=hnws35_4000
黑龙江卫视,https://live.goodiptv.club/api/sxg.php?id=hljwsH265_4000
湖北卫视,https://live.goodiptv.club/api/sxg.php?id=hbwsH265_4000
湖南卫视,https://live.goodiptv.club/api/sxg.php?id=hnwsH265_4000
吉林卫视,https://live.goodiptv.club/api/sxg.php?id=jlwsH265_4000
江苏卫视,https://live.goodiptv.club/api/sxg.php?id=jswsH265_4000
江西卫视,https://live.goodiptv.club/api/sxg.php?id=jxwsH265_4000
康巴卫视,https://live.goodiptv.club/api/sxg.php?id=kbwsH264_2000
辽宁卫视,https://live.goodiptv.club/api/sxg.php?id=lnwsHDH264_4000
内蒙古卫视,https://live.goodiptv.club/api/sxg.php?id=nmgws_4000
山东教育,https://live.goodiptv.club/api/sxg.php?id=sdjy_4000
山东卫视,https://live.goodiptv.club/api/sxg.php?id=sdwsH265_4000
山西卫视,https://live.goodiptv.club/api/sxg.php?id=sxws42_4000
陕西卫视,https://live.goodiptv.club/api/sxg.php?id=sxws_4000
深圳卫视,https://live.goodiptv.club/api/sxg.php?id=szwsH265_4000
四川卫视,https://live.goodiptv.club/api/sxg.php?id=scwsH265_4000
天津卫视,https://live.goodiptv.club/api/sxg.php?id=tjwsH265_4000
西藏卫视,https://live.goodiptv.club/api/sxg.php?id=xzwsH264_2000
云南卫视,https://live.goodiptv.club/api/sxg.php?id=ynws_4000
浙江卫视,https://live.goodiptv.club/api/sxg.php?id=zjwsH265_4000
北京卫视,https://live.goodiptv.club/api/yqgd.php?id=bjwshd
